ensemble_id,symbol,log2FoldChange,pvalue,padj,regulation,source,subject_id,subject_label,property_id,property_label,reference_id,object_id
ENSG00000196865.4,NHLRC2,0.7077786697332551,0.000290306264343767,0.0039466467410876,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000196865
ENSG00000075884.8,ARHGAP15,0.7924853488419961,0.000291084892214995,0.00395152313564165,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000075884
ENSG00000089159.11,PXN,0.597680479688433,0.00029161252178605,0.00395486281960636,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000089159
ENSG00000137767.9,SQRDL,0.7689764493004921,0.00029747158520435497,0.00402848814543621,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000137767
ENSG00000179528.11,LBX2,1.37902556941113,0.00029892992379904304,0.0040420773248041894,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000179528
ENSG00000119900.6,OGFRL1,0.81205332893161,0.000301015914951321,0.00406277462913876,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000119900
ENSG00000139832.3,RAB20,0.9746553963449041,0.000303494813636835,0.004092299006537579,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000139832
ENSG00000126264.5,HCST,0.9034797490160759,0.000304063515494389,0.00409603451304121,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000126264
ENSG00000043355.6,ZIC2,1.0466648047213,0.00030645798215260203,0.00411841404053595,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000043355
ENSG00000163739.4,CXCL1,1.4314088852130902,0.000307146021581776,0.00412174405550279,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000163739
ENSG00000131042.9,LILRB2,1.08845880697742,0.000308920011174194,0.00413567033071954,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000131042
ENSG00000134463.10,ECHDC3,0.74829731258006,0.000309927342722836,0.00414520441669348,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000134463
ENSG00000142512.10,SIGLEC10,0.9214547712493131,0.00031122242078179704,0.004154612230274871,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000142512
ENSG00000231616.3,RP11-575L7.4,0.824848461539851,0.000312942402812913,0.00417360554026889,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000231616
ENSG00000174021.6,GNG5,0.619680234481807,0.00031359627609025897,0.004180341056738071,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000174021
ENSG00000214787.4,MS4A4E,1.5119782324091797,0.00031425512768053703,0.00418515114801481,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000214787
ENSG00000151224.8,MAT1A,1.3633889009412101,0.000314852579082614,0.00418913519123324,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000151224
ENSG00000230162.1,RP11-97N5.2,1.3887924659381201,0.00031473187173637797,0.00418913519123324,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000230162
ENSG00000163430.5,FSTL1,0.7377106276189549,0.000315611588501394,0.00419525919840921,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000163430
ENSG00000108786.6,HSD17B1,0.6276999555294289,0.000318824151551931,0.00423195366003737,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000108786
ENSG00000233429.5,HOTAIRM1,1.3275807247512699,0.000320804201892487,0.00424819783995958,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000233429
ENSG00000176692.4,FOXC2,1.53068450978764,0.000321087164378336,0.00424994118091156,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000176692
ENSG00000150048.6,CLEC1A,0.9590544369809709,0.000323257224580659,0.00427463543634508,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000150048
ENSG00000161653.6,NAGS,0.663724021785878,0.00032369648607304303,0.00427641731153977,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000161653
ENSG00000251139.1,RP11-701P16.2,1.69554725202322,0.00032458561481426803,0.0042861477025333,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000251139
ENSG00000237654.1,AP003025.2,0.8407057226791841,0.000325992283929368,0.00429865975526956,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000237654
ENSG00000254239.1,GS1-39E22.2,1.2263407558913502,0.00032866890096013197,0.00432785908170053,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000254239
ENSG00000148848.10,ADAM12,0.84282983387265,0.000329925515624642,0.00433830428714856,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000148848
ENSG00000166682.6,TMPRSS5,0.8094929868854749,0.00033582145819345896,0.0044117012611224,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000166682
ENSG00000103742.7,IGDCC4,0.612987108759499,0.000336680481274542,0.0044209185028322,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000103742
ENSG00000255509.2,RP11-445F12.1,1.5465278812174,0.000340187429560277,0.00445373772909456,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000255509
ENSG00000151388.6,ADAMTS12,1.12199025107671,0.000344045412314455,0.0044924237543822,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000151388
ENSG00000137463.4,MGARP,0.6879786768367561,0.000346181103422636,0.00451425610387803,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000137463
ENSG00000163346.12,PBXIP1,0.7166048369866791,0.00034619958157700297,0.00451425610387803,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000163346
ENSG00000090920.9,FCGBP,1.31970504132619,0.000348218570157696,0.0045321663484797,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000090920
ENSG00000122870.7,BICC1,0.611483337417922,0.000348820412056961,0.00453408608877693,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000122870
ENSG00000164251.4,F2RL1,0.931387562556098,0.000350931112299173,0.0045506011778148,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000164251
ENSG00000145623.8,OSMR,1.00160137470069,0.000352454885384722,0.0045628731317529396,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000145623
ENSG00000178462.7,TUBAL3,1.54913957064621,0.000356132047033988,0.004601049128354929,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000178462
ENSG00000188107.9,EYS,0.657165295035374,0.00035696392314756,0.00460967618825081,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000188107
ENSG00000196139.7,AKR1C3,0.649369436805378,0.000360331731973437,0.00463029760033507,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000196139
ENSG00000205730.5,ITPRIPL2,0.7609760024941898,0.000360021470508937,0.00463029760033507,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000205730
ENSG00000163285.7,GABRG1,0.733206461698812,0.00036186708895253797,0.00464522894305755,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000163285
ENSG00000120586.4,MRC1,1.6664074653461298,0.000363045765273831,0.00465823042907542,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000120586
ENSG00000074047.16,GLI2,0.9482848731847591,0.000364222313161365,0.00466693070700879,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000074047
ENSG00000124935.3,SCGB1D2,1.33720296182879,0.000364212012834804,0.00466693070700879,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000124935
ENSG00000146192.10,FGD2,0.883114379093936,0.00036396634182540296,0.00466693070700879,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000146192
ENSG00000165730.10,STOX1,0.623223145687,0.000364678866245971,0.00466852111041504,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000165730
ENSG00000227077.2,AC107983.4,1.6174171535473303,0.00036693891303013,0.00469317543273099,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000227077
ENSG00000116741.6,RGS2,0.580971065489749,0.000368403425386536,0.0047054784032886,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000116741
ENSG00000077238.9,IL4R,0.9686424209972391,0.000374330262699628,0.00475837103947344,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000077238
ENSG00000172201.6,ID4,0.7318308500494929,0.000374325149650021,0.00475837103947344,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000172201
ENSG00000136944.12,LMX1B,1.7208707320272498,0.00038071603104046297,0.00482345851727817,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000136944
ENSG00000106565.13,TMEM176B,0.7853347797387809,0.000382564597365462,0.00484231268418375,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000106565
ENSG00000136826.10,KLF4,0.9759739519455529,0.000385645266478925,0.00487348677536466,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000136826
ENSG00000143416.15,SELENBP1,0.65690103531599,0.00039075083529226,0.00491977897328413,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000143416
ENSG00000263429.2,LINC00675,1.34393380908613,0.000395831150935459,0.0049699193278159295,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000263429
ENSG00000125398.5,SOX9,0.709072129367048,0.000397970261746006,0.00499008515252682,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000125398
ENSG00000157240.2,FZD1,0.6166338216273829,0.000400230932737664,0.00501079789289223,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000157240
ENSG00000237039.1,AC018738.2,1.39336643897161,0.000400514162051592,0.00501079789289223,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000237039
ENSG00000227363.1,AC019172.2,1.5783721714363401,0.000402938370315363,0.00503686541487346,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000227363
ENSG00000264868.1,CTB-167B5.2,1.4733491202757298,0.000402956406423636,0.00503686541487346,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000264868
ENSG00000204577.7,LILRB3,1.04462513433211,0.000403226176577447,0.00503799538324322,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000204577
ENSG00000113721.8,PDGFRB,0.6746981573919288,0.000407137618542495,0.00508008631363974,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000113721
ENSG00000003436.10,TFPI,0.9633834783476801,0.000408853686059864,0.00509244943696824,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000003436
ENSG00000262772.1,RP11-353N14.2,1.09443180921028,0.00041071978822142404,0.0051134249520279895,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000262772
ENSG00000160111.8,CPAMD8,0.914499695222636,0.000414229967403533,0.0051457218462905895,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000160111
ENSG00000170262.8,MRAP,1.5424212417408,0.00041599535856037795,0.0051539751371351295,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000170262
ENSG00000123636.13,BAZ2B,0.5745844758226479,0.000418999386094323,0.0051820500912511,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000123636
ENSG00000102287.12,GABRE,1.0064915220929,0.000425015334795171,0.00523570425806665,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000102287
ENSG00000152990.9,GPR125,0.6306078526866601,0.00042734162100227204,0.00525514190415534,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000152990
ENSG00000112539.9,C6orf118,1.03391347478785,0.00042798282943802205,0.00526072373322788,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000112539
ENSG00000115604.6,IL18R1,1.29006956723382,0.000428925961312494,0.0052616290856348,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000115604
ENSG00000268001.1,CTC-241F20.3,0.728138448600237,0.00043020346372626,0.00526727318469026,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000268001
ENSG00000236154.1,RP11-343J3.2,1.16337811505458,0.000432742152807826,0.00529143615407636,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000236154
ENSG00000107099.10,DOCK8,0.8402596386800308,0.00043821570612343397,0.00533307506863125,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000107099
ENSG00000108821.9,COL1A1,1.39780598892266,0.000437690889041518,0.00533307506863125,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000108821
ENSG00000135604.9,STX11,1.03231842379161,0.000438166848221795,0.00533307506863125,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000135604
ENSG00000250742.1,RP11-834C11.4,0.938782791564721,0.000438236097069852,0.00533307506863125,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000250742
ENSG00000170956.12,CEACAM3,1.6584816110086498,0.00044808687045843097,0.0054318695941624,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000170956
ENSG00000230630.1,DNM3OS,1.4522083979077198,0.00045291157832645,0.00547175998223801,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000230630
ENSG00000254139.1,CTD-2339F6.1,1.08146486101528,0.00045294413638706103,0.00547175998223801,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000254139
ENSG00000105227.10,PRX,0.7126874435660421,0.00045456587530896104,0.0054886078251981,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000105227
ENSG00000075275.12,CELSR1,0.867619708758685,0.000455580811413262,0.0054941598326167,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000075275
ENSG00000224138.1,AC000123.4,0.646596324374295,0.000460979105320037,0.00554260279585783,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000224138
ENSG00000168685.10,IL7R,1.07328360284019,0.00046200597709919407,0.005552572477015429,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000168685
ENSG00000173905.4,GOLIM4,0.5750908960527211,0.000463127111180828,0.005556536169045671,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000173905
ENSG00000149257.9,SERPINH1,0.860055501663602,0.000463890880865783,0.00556094885654172,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000149257
ENSG00000135069.9,PSAT1,0.572396874451031,0.00046431464650345305,0.0055636542134567,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000135069
ENSG00000205413.3,SAMD9,0.62546400337048,0.000465742920035291,0.0055783886545975395,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000205413
ENSG00000137834.10,SMAD6,0.868176390819502,0.00046898517269184807,0.00560765710744825,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000137834
ENSG00000185507.15,IRF7,0.728041713887674,0.000481582786302321,0.00572389017329676,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000185507
ENSG00000231789.2,RP11-558F24.4,1.13561946961549,0.000481676625241177,0.00572389017329676,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000231789
ENSG00000249396.1,RP11-1C1.4,1.67995422233405,0.00048173378193505195,0.00572389017329676,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000249396
ENSG00000169908.6,TM4SF1,0.8660648677919209,0.00048517767623990597,0.00575061619527287,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000169908
ENSG00000256377.1,RP11-1060J15.4,1.06941987295297,0.00048740959435737696,0.00576415716914343,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000256377
ENSG00000127530.2,OR7C1,1.28691111288545,0.00048804238927129597,0.00576528770567255,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000127530
ENSG00000197324.4,LRP10,0.653522942358869,0.000491567937560009,0.00578895960681256,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000197324
ENSG00000265625.1,RP11-68I3.11,1.22542919562327,0.0004943913098978099,0.0058100287535982394,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000265625
ENSG00000123342.11,MMP19,1.15222336669214,0.000500532617963655,0.00586747063470167,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000123342
ENSG00000101425.8,BPI,1.26398275443081,0.00050172483857905,0.00587899271638288,Upregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000101425
